Code,Name,Year,Sector,Emissions_kt,Population_000s,PerCapita_Emissions_t
E09000009,Ealing,2013,Grand total,1566.9600307469882,342.494,4.575145931744755
E09000009,Ealing,2013,Industry and Commercial,655.0393127860981,342.494,4.575145931744755
E09000009,Ealing,2013,Transport,311.09075035252783,342.494,4.575145931744755
E09000009,Ealing,2014,Domestic,498.35132045877333,342.118,3.8916633189279586
E09000009,Ealing,2014,Grand total,1331.4080713449953,342.118,3.8916633189279586
E09000009,Ealing,2014,Industry and Commercial,528.048832524186,342.118,3.8916633189279586
E09000009,Ealing,2014,Transport,305.0079183620361,342.118,3.8916633189279586
E09000010,Enfield,2005,Domestic,677.3200329201536,284.779,5.090388339343034
E09000010,Enfield,2005,Grand total,1449.6357008897696,284.779,5.090388339343034
E09000010,Enfield,2005,Industry and Commercial,470.77703291497363,284.779,5.090388339343034
E09000010,Enfield,2005,Transport,301.5386350546423,284.779,5.090388339343034
E09000010,Enfield,2006,Domestic,673.3753455558764,287.429,5.527318536846054
E09000010,Enfield,2006,Grand total,1588.7116397271243,287.429,5.527318536846054
E09000010,Enfield,2006,Industry and Commercial,614.1581544698342,287.429,5.527318536846054
E09000010,Enfield,2006,Transport,301.1781397014138,287.429,5.527318536846054
E09000010,Enfield,2007,Domestic,658.0950560575309,291.534,5.427192949304538
E09000010,Enfield,2007,Grand total,1582.2112692825492,291.534,5.427192949304538
E09000010,Enfield,2007,Industry and Commercial,626.6042937704198,291.534,5.427192949304538
E09000010,Enfield,2007,Transport,297.5119194545985,291.534,5.427192949304538
E09000010,Enfield,2008,Domestic,658.8342469064388,297.443,4.785942239574377
E09000010,Enfield,2008,Grand total,1423.5450175657213,297.443,4.785942239574377
E09000010,Enfield,2008,Industry and Commercial,483.1850730820033,297.443,4.785942239574377
E09000010,Enfield,2008,Transport,281.525697577279,297.443,4.785942239574377
E09000010,Enfield,2009,Domestic,591.4299214541805,301.971,4.215313414597591
E09000010,Enfield,2009,Grand total,1272.9024071194492,301.971,4.215313414597591
E09000010,Enfield,2009,Industry and Commercial,408.85371795444223,301.971,4.215313414597591
E09000010,Enfield,2009,Transport,272.61876771082643,301.971,4.215313414597591
E09000010,Enfield,2010,Domestic,634.7535577778542,307.648,4.327212410587042
E09000010,Enfield,2010,Grand total,1331.2582436922823,307.648,4.327212410587042
E09000010,Enfield,2010,Industry and Commercial,430.3199890570714,307.648,4.327212410587042
E09000010,Enfield,2010,Transport,266.18469685735687,307.648,4.327212410587042
E09000010,Enfield,2011,Domestic,552.0348038352862,313.935,3.7768816251169635
E09000010,Enfield,2011,Grand total,1185.695332981094,313.935,3.7768816251169635
E09000010,Enfield,2011,Industry and Commercial,378.15553974870437,313.935,3.7768816251169635
E09000010,Enfield,2011,Transport,255.5049893971035,313.935,3.7768816251169635
E09000010,Enfield,2012,Domestic,597.0898758773037,317.287,3.990982290458595
E09000010,Enfield,2012,Grand total,1266.2867979927362,317.287,3.990982290458595
E09000010,Enfield,2012,Industry and Commercial,412.15481410217,317.287,3.990982290458595
E09000010,Enfield,2012,Transport,257.04210801326263,317.287,3.990982290458595
E09000010,Enfield,2013,Domestic,582.1424090418791,320.524,3.907127850692448
E09000010,Enfield,2013,Grand total,1252.3282472153462,320.524,3.907127850692448
E09000010,Enfield,2013,Industry and Commercial,414.0506861313114,320.524,3.907127850692448
E09000010,Enfield,2013,Transport,256.1351520421558,320.524,3.907127850692448
E09000010,Enfield,2014,Domestic,483.3091107102565,324.574,3.4140082305025103
E09000010,Enfield,2014,Grand total,1108.0983074071219,324.574,3.4140082305025103
E09000010,Enfield,2014,Industry and Commercial,361.47416491959365,324.574,3.4140082305025103
E09000010,Enfield,2014,Transport,263.31503177727143,324.574,3.4140082305025103
E09000011,Greenwich,2005,Domestic,496.2743738385607,230.494,5.460986019746489
E09000011,Greenwich,2005,Grand total,1258.7245116354472,230.494,5.460986019746489
E09000011,Greenwich,2005,Industry and Commercial,430.8166324032883,230.494,5.460986019746489
E09000011,Greenwich,2005,Transport,331.6335053935984,230.494,5.460986019746489
E09000011,Greenwich,2006,Domestic,493.07167539795495,233.99,5.371781366642045
E09000011,Greenwich,2006,Grand total,1256.9431219805722,233.99,5.371781366642045
E09000011,Greenwich,2006,Industry and Commercial,443.2703371323226,233.99,5.371781366642045
E09000011,Greenwich,2006,Transport,320.60110945029476,233.99,5.371781366642045
E09000011,Greenwich,2007,Domestic,478.50090411192025,236.535,5.169937220175326
E09000011,Greenwich,2007,Grand total,1222.8711003741707,236.535,5.169937220175326
E09000011,Greenwich,2007,Industry and Commercial,427.7422565556694,236.535,5.169937220175326
E09000011,Greenwich,2007,Transport,316.6279397065812,236.535,5.169937220175326
E09000011,Greenwich,2008,Domestic,482.50801230367966,239.748,5.1863154155175275
E09000011,Greenwich,2008,Grand total,1243.4087482394962,239.748,5.1863154155175275
E09000011,Greenwich,2008,Industry and Commercial,465.43150203017717,239.748,5.1863154155175275
E09000011,Greenwich,2008,Transport,295.4692339056393,239.748,5.1863154155175275
E09000011,Greenwich,2009,Domestic,435.743028761784,243.672,4.688470673983016
E09000011,Greenwich,2009,Grand total,1142.4490260707894,243.672,4.688470673983016
E09000011,Greenwich,2009,Industry and Commercial,419.6993621571879,243.672,4.688470673983016
E09000011,Greenwich,2009,Transport,287.0066351518175,243.672,4.688470673983016
E09000011,Greenwich,2010,Domestic,468.1632373081083,249.171,4.839009140712151
E09000011,Greenwich,2010,Grand total,1205.7407466003874,249.171,4.839009140712151
E09000011,Greenwich,2010,Industry and Commercial,455.94502014290975,249.171,4.839009140712151
E09000011,Greenwich,2010,Transport,281.63248914936923,249.171,4.839009140712151
E09000011,Greenwich,2011,Domestic,408.5470846748887,255.483,4.1945787500225595
E09000011,Greenwich,2011,Grand total,1071.6435627920137,255.483,4.1945787500225595
E09000011,Greenwich,2011,Industry and Commercial,383.0756447973777,255.483,4.1945787500225595
E09000011,Greenwich,2011,Transport,280.0208333197473,255.483,4.1945787500225595
E09000011,Greenwich,2012,Domestic,439.8632988107327,260.068,4.210180408285545
E09000011,Greenwich,2012,Grand total,1094.933198422005,260.068,4.210180408285545
E09000011,Greenwich,2012,Industry and Commercial,382.48716485531907,260.068,4.210180408285545
E09000011,Greenwich,2012,Transport,272.5827347559532,260.068,4.210180408285545
E09000011,Greenwich,2013,Domestic,426.6903921253408,264.008,3.8187706461341024
E09000011,Greenwich,2013,Grand total,1008.1860007445721,264.008,3.8187706461341024
E09000011,Greenwich,2013,Industry and Commercial,316.96350219136286,264.008,3.8187706461341024
E09000011,Greenwich,2013,Transport,264.53210642786826,264.008,3.8187706461341024
E09000011,Greenwich,2014,Domestic,356.6214866594776,268.678,3.7692446837690325
E09000011,Greenwich,2014,Grand total,1012.7131231456962,268.678,3.7692446837690325
E09000011,Greenwich,2014,Industry and Commercial,389.76338982853173,268.678,3.7692446837690325
E09000011,Greenwich,2014,Transport,266.3282466576869,268.678,3.7692446837690325
E09000012,Hackney,2005,Domestic,429.56530986913293,216.512,4.223552303752764
E09000012,Hackney,2005,Grand total,914.4497563901185,216.512,4.223552303752764
E09000012,Hackney,2005,Industry and Commercial,299.1764725854969,216.512,4.223552303752764
E09000012,Hackney,2005,Transport,185.70797393548884,216.512,4.223552303752764
E09000012,Hackney,2006,Domestic,424.55334779545274,220.193,4.21290696445995
E09000012,Hackney,2006,Grand total,927.6526232253299,220.193,4.21290696445995
E09000012,Hackney,2006,Industry and Commercial,314.6694254749792,220.193,4.21290696445995
E09000012,Hackney,2006,Transport,188.4298499548979,220.193,4.21290696445995
E09000012,Hackney,2007,Domestic,416.8294510836087,224.48,4.0277203673404465
E09000012,Hackney,2007,Grand total,904.1426680605833,224.48,4.0277203673404465
E09000012,Hackney,2007,Industry and Commercial,302.63095493052253,224.48,4.0277203673404465
E09000012,Hackney,2007,Transport,184.68226204645202,224.48,4.0277203673404465
E09000012,Hackney,2008,Domestic,422.83227702616773,231.041,3.9172067407155167
E09000012,Hackney,2008,Grand total,905.0353625816537,231.041,3.9172067407155167
E09000012,Hackney,2008,Industry and Commercial,305.3243623449294,231.041,3.9172067407155167
E09000012,Hackney,2008,Transport,176.87872321055642,231.041,3.9172067407155167
E09000012,Hackney,2009,Domestic,382.72637285002946,236.622,3.487136442838589
E09000012,Hackney,2009,Grand total,825.1331993773526,236.622,3.487136442838589
E09000012,Hackney,2009,Industry and Commercial,271.5048046919426,236.622,3.487136442838589
E09000012,Hackney,2009,Transport,170.90202183538065,236.622,3.487136442838589
E09000012,Hackney,2010,Domestic,412.9780995036075,241.739,3.6425437616187297
E09000012,Hackney,2010,Grand total,880.5448863899501,241.739,3.6425437616187297
E09000012,Hackney,2010,Industry and Commercial,296.2945265172652,241.739,3.6425437616187297
E09000012,Hackney,2010,Transport,171.27226036907746,241.739,3.6425437616187297
E09000012,Hackney,2011,Domestic,364.1335746569642,247.182,3.286978117976115
E09000012,Hackney,2011,Grand total,812.4818251575721,247.182,3.286978117976115
E09000012,Hackney,2011,Industry and Commercial,287.37066995702065,247.182,3.286978117976115
E09000012,Hackney,2011,Transport,160.97758054358735,247.182,3.286978117976115
E09000012,Hackney,2012,Domestic,390.0803194704873,252.119,3.592691266391364
E09000012,Hackney,2012,Grand total,905.7857293913243,252.119,3.592691266391364
E09000012,Hackney,2012,Industry and Commercial,357.983073749767,252.119,3.592691266391364
E09000012,Hackney,2012,Transport,157.7223361710697,252.119,3.592691266391364
E09000012,Hackney,2013,Domestic,380.8645971499072,257.379,3.419801297161398
E09000012,Hackney,2013,Grand total,880.1850380621034,257.379,3.419801297161398
E09000012,Hackney,2013,Industry and Commercial,348.0837081832628,257.379,3.419801297161398
E09000012,Hackney,2013,Transport,151.23673272893345,257.379,3.419801297161398
E09000012,Hackney,2014,Domestic,318.2445245962341,263.15,3.085884852584065
E09000012,Hackney,2014,Grand total,812.0505989574967,263.15,3.085884852584065
E09000012,Hackney,2014,Industry and Commercial,342.3280069722583,263.15,3.085884852584065
E09000012,Hackney,2014,Transport,151.47806738900425,263.15,3.085884852584065
E09000013,Hammersmith and Fulham,2005,Domestic,379.87363088984296,173.292,6.214099442611793
E09000013,Hammersmith and Fulham,2005,Grand total,1076.8537206090828,173.292,6.214099442611793
E09000013,Hammersmith and Fulham,2005,Industry and Commercial,500.27174015052526,173.292,6.214099442611793
E09000013,Hammersmith and Fulham,2005,Transport,196.7083495687144,173.292,6.214099442611793
E09000013,Hammersmith and Fulham,2006,Domestic,374.66747195152846,174.675,6.359684968921549
E09000013,Hammersmith and Fulham,2006,Grand total,1110.8779719463716,174.675,6.359684968921549
E09000013,Hammersmith and Fulham,2006,Industry and Commercial,537.0948155078219,174.675,6.359684968921549
E09000013,Hammersmith and Fulham,2006,Transport,199.1156844870212,174.675,6.359684968921549
E09000013,Hammersmith and Fulham,2007,Domestic,365.14974483930814,176.472,6.154270756328274
E09000013,Hammersmith and Fulham,2007,Grand total,1086.0564689107632,176.472,6.154270756328274
E09000013,Hammersmith and Fulham,2007,Industry and Commercial,525.0233847151255,176.472,6.154270756328274
E09000013,Hammersmith and Fulham,2007,Transport,195.88333935632951,176.472,6.154270756328274
E09000013,Hammersmith and Fulham,2008,Domestic,372.46384228612993,177.088,6.102917399286004
E09000013,Hammersmith and Fulham,2008,Grand total,1080.75343640476,177.088,6.102917399286004
E09000013,Hammersmith and Fulham,2008,Industry and Commercial,530.0155781239009,177.088,6.102917399286004
E09000013,Hammersmith and Fulham,2008,Transport,178.2740159947289,177.088,6.102917399286004
E09000013,Hammersmith and Fulham,2009,Domestic,337.79309552034186,180.116,5.638586673220556
E09000013,Hammersmith and Fulham,2009,Grand total,1015.5996772337937,180.116,5.638586673220556
E09000013,Hammersmith and Fulham,2009,Industry and Commercial,500.4514556077658,180.116,5.638586673220556
E09000013,Hammersmith and Fulham,2009,Transport,177.35512610568608,180.116,5.638586673220556
E09000013,Hammersmith and Fulham,2010,Domestic,362.54813939667656,180.842,5.898791734257954
E09000013,Hammersmith and Fulham,2010,Grand total,1066.749294806677,180.842,5.898791734257954
E09000013,Hammersmith and Fulham,2010,Industry and Commercial,531.5523702329931,180.842,5.898791734257954
E09000013,Hammersmith and Fulham,2010,Transport,172.64878517700728,180.842,5.898791734257954
E09000013,Hammersmith and Fulham,2011,Domestic,314.24136950760254,182.445,5.264917511798171
E09000013,Hammersmith and Fulham,2011,Grand total,960.5578754400173,182.445,5.264917511798171
E09000013,Hammersmith and Fulham,2011,Industry and Commercial,483.27400882685316,182.445,5.264917511798171
E09000013,Hammersmith and Fulham,2011,Transport,163.04249710556158,182.445,5.264917511798171
E09000013,Hammersmith and Fulham,2012,Domestic,339.2016767413984,179.85,5.61978911921819
E09000013,Hammersmith and Fulham,2012,Grand total,1010.7190730913915,179.85,5.61978911921819
E09000013,Hammersmith and Fulham,2012,Industry and Commercial,516.7937989934333,179.85,5.61978911921819
E09000013,Hammersmith and Fulham,2012,Transport,154.72359735655968,179.85,5.61978911921819
E09000013,Hammersmith and Fulham,2013,Domestic,331.640102056427,178.685,5.433925852770777
E09000013,Hammersmith and Fulham,2013,Grand total,970.9610410023463,178.685,5.433925852770777
E09000013,Hammersmith and Fulham,2013,Industry and Commercial,481.8353927680524,178.685,5.433925852770777
E09000013,Hammersmith and Fulham,2013,Transport,157.48554617786704,178.685,5.433925852770777
E09000013,Hammersmith and Fulham,2014,Domestic,276.8795849726352,178.365,4.516944890583515
E09000013,Hammersmith and Fulham,2014,Grand total,805.6648754089287,178.365,4.516944890583515
E09000013,Hammersmith and Fulham,2014,Industry and Commercial,372.5538617535484,178.365,4.516944890583515
E09000013,Hammersmith and Fulham,2014,Transport,156.23142868274516,178.365,4.516944890583515
E09000014,Haringey,2005,Domestic,541.3653508825254,229.271,4.552012328072519
E09000014,Haringey,2005,Grand total,1043.6444184695144,229.271,4.552012328072519
E09000014,Haringey,2005,Industry and Commercial,295.5053385029541,229.271,4.552012328072519
E09000014,Haringey,2005,Transport,206.77372908403512,229.271,4.552012328072519
E09000014,Haringey,2006,Domestic,536.9299405737731,233.174,4.513819571770828
E09000014,Haringey,2006,Grand total,1052.505364828091,233.174,4.513819571770828
E09000014,Haringey,2006,Industry and Commercial,311.11666401144436,233.174,4.513819571770828
E09000014,Haringey,2006,Transport,204.45876024287332,233.174,4.513819571770828
E09000014,Haringey,2007,Domestic,520.1672203086366,236.793,4.217107935507837
E09000014,Haringey,2007,Grand total,998.5816393727072,236.793,4.217107935507837
E09000014,Haringey,2007,Industry and Commercial,276.39543754610804,236.793,4.217107935507837
E09000014,Haringey,2007,Transport,202.01898151796254,236.793,4.217107935507837
E09000014,Haringey,2008,Domestic,521.075553488825,244.459,4.2055023040785215
E09000014,Haringey,2008,Grand total,1028.0728877527313,244.459,4.2055023040785215
E09000014,Haringey,2008,Industry and Commercial,317.29682597764196,244.459,4.2055023040785215
E09000014,Haringey,2008,Transport,189.7005082862643,244.459,4.2055023040785215
E09000014,Haringey,2009,Domestic,465.9944013861641,249.805,3.715173217955171
E09000014,Haringey,2009,Grand total,928.0688457112915,249.805,3.715173217955171
E09000014,Haringey,2009,Industry and Commercial,281.7461689331294,249.805,3.715173217955171
E09000014,Haringey,2009,Transport,180.32827539199806,249.805,3.715173217955171
E09000014,Haringey,2010,Domestic,501.2445531606746,252.742,3.8434351693068156
E09000014,Haringey,2010,Grand total,971.3974915609432,252.742,3.8434351693068156
E09000014,Haringey,2010,Industry and Commercial,293.52169616876375,252.742,3.8434351693068156
E09000014,Haringey,2010,Transport,176.6312422315048,252.742,3.8434351693068156
E09000014,Haringey,2011,Domestic,435.3994443921462,255.54,3.4021539165544104
E09000014,Haringey,2011,Grand total,869.386411836314,255.54,3.4021539165544104
E09000014,Haringey,2011,Industry and Commercial,262.4673059622097,255.54,3.4021539165544104
E09000014,Haringey,2011,Transport,171.51966148195814,255.54,3.4021539165544104
E09000014,Haringey,2012,Domestic,465.08152865520583,258.912,3.5630254582407277
E09000014,Haringey,2012,Grand total,922.5100474440233,258.912,3.5630254582407277
E09000014,Haringey,2012,Industry and Commercial,288.3844885624454,258.912,3.5630254582407277
E09000014,Haringey,2012,Transport,169.044030226372,258.912,3.5630254582407277
E09000014,Haringey,2013,Domestic,455.34486500032347,263.386,3.394252864166565
E09000014,Haringey,2013,Grand total,893.998684881375,263.386,3.394252864166565
E09000014,Haringey,2013,Industry and Commercial,272.0348237023797,263.386,3.394252864166565
E09000014,Haringey,2013,Transport,166.61899617867184,263.386,3.394252864166565
E09000014,Haringey,2014,Domestic,376.2632634805634,267.541,2.8808938483066613
E09000014,Haringey,2014,Grand total,770.7572210698124,267.541,2.8808938483066613
E09000014,Haringey,2014,Industry and Commercial,226.03492198511083,267.541,2.8808938483066613
E09000014,Haringey,2014,Transport,168.45903560413814,267.541,2.8808938483066613
E09000015,Harrow,2005,Domestic,535.2289888111687,221.109,4.519482160379177
E09000015,Harrow,2005,Grand total,999.2981809992795,221.109,4.519482160379177
E09000015,Harrow,2005,Industry and Commercial,298.7183983381396,221.109,4.519482160379177
E09000015,Harrow,2005,Transport,165.35079384997118,221.109,4.519482160379177
E09000015,Harrow,2006,Domestic,535.6396446658632,223.632,4.414694799892522
E09000015,Harrow,2006,Grand total,987.2670274895645,223.632,4.414694799892522
E09000015,Harrow,2006,Industry and Commercial,290.78447715044297,223.632,4.414694799892522
E09000015,Harrow,2006,Transport,160.84290567325826,223.632,4.414694799892522
E09000015,Harrow,2007,Domestic,522.2508069079877,226.355,4.2712646741754625
E09000015,Harrow,2007,Grand total,966.8221153229867,226.355,4.2712646741754625
E09000015,Harrow,2007,Industry and Commercial,286.591482790035,226.355,4.2712646741754625
E09000015,Harrow,2007,Transport,157.97982562496406,226.355,4.2712646741754625
E09000015,Harrow,2008,Domestic,525.816411851949,229.567,4.209567351196989
E09000015,Harrow,2008,Grand total,966.377748112239,229.567,4.209567351196989
E09000015,Harrow,2008,Industry and Commercial,289.52859874009135,229.567,4.209567351196989
E09000015,Harrow,2008,Transport,151.03273752019857,229.567,4.209567351196989
E09000015,Harrow,2009,Domestic,475.0220335422909,233.495,3.707655572108587
E09000015,Harrow,2009,Grand total,865.7190378094946,233.495,3.707655572108587
E09000015,Harrow,2009,Industry and Commercial,247.02198629322595,233.495,3.707655572108587
E09000015,Harrow,2009,Transport,143.67501797397787,233.495,3.707655572108587
E09000015,Harrow,2010,Domestic,514.8322765395683,237.451,3.819635456787449
E09000015,Harrow,2010,Grand total,906.9762588496366,237.451,3.819635456787449
E09000015,Harrow,2010,Industry and Commercial,252.29332026770126,237.451,3.819635456787449
E09000015,Harrow,2010,Transport,139.850662042367,237.451,3.819635456787449
E09000015,Harrow,2011,Domestic,447.153077381025,240.499,3.3459454801940423
E09000015,Harrow,2011,Grand total,804.696542041187,240.499,3.3459454801940423
E09000015,Harrow,2011,Industry and Commercial,218.90619366324668,240.499,3.3459454801940423
E09000015,Harrow,2011,Transport,138.6372709969152,240.499,3.3459454801940423
E09000015,Harrow,2012,Domestic,482.9776888837597,242.377,3.5611788896102294
E09000015,Harrow,2012,Grand total,863.1478557270586,242.377,3.5611788896102294
E09000015,Harrow,2012,Industry and Commercial,241.72984889455276,242.377,3.5611788896102294
E09000015,Harrow,2012,Transport,138.4403179487461,242.377,3.5611788896102294
E09000015,Harrow,2013,Domestic,478.88547200579353,243.373,3.4149114466043726
E09000015,Harrow,2013,Grand total,831.0972434944459,243.373,3.4149114466043726
E09000015,Harrow,2013,Industry and Commercial,218.09650288790414,243.373,3.4149114466043726
E09000015,Harrow,2013,Transport,134.11526860074815,243.373,3.4149114466043726
E09000015,Harrow,2014,Domestic,400.0573065770891,246.011,3.00280812187781
E09000015,Harrow,2014,Grand total,738.7238288712819,246.011,3.00280812187781
E09000015,Harrow,2014,Industry and Commercial,205.29795387240407,246.011,3.00280812187781
E09000015,Harrow,2014,Transport,133.36856842178872,246.011,3.00280812187781
E09000016,Havering,2005,Domestic,578.9170842224437,226.99,5.183937046100155
E09000016,Havering,2005,Grand total,1176.7018700942742,226.99,5.183937046100155
E09000016,Havering,2005,Industry and Commercial,309.37772671325496,226.99,5.183937046100155
E09000016,Havering,2005,Transport,288.4070591585757,226.99,5.183937046100155
E09000016,Havering,2006,Domestic,576.8982176688356,228.198,5.162152285175514
E09000016,Havering,2006,Grand total,1177.992827172482,228.198,5.162152285175514
E09000016,Havering,2006,Industry and Commercial,313.9593365898975,228.198,5.162152285175514
E09000016,Havering,2006,Transport,287.1352729137491,228.198,5.162152285175514
E09000016,Havering,2007,Domestic,559.1925285420203,229.789,4.932535643648334
E09000016,Havering,2007,Grand total,1133.442433018307,229.789,4.932535643648334
E09000016,Havering,2007,Industry and Commercial,293.8216411191139,229.789,4.932535643648334
E09000016,Havering,2007,Transport,280.4282633571727,229.789,4.932535643648334
E09000016,Havering,2008,Domestic,561.792795536493,231.793,4.833541720593675
E09000016,Havering,2008,Grand total,1120.3811360415698,231.793,4.833541720593675
E09000016,Havering,2008,Industry and Commercial,294.75835870838097,231.793,4.833541720593675
E09000016,Havering,2008,Transport,263.82998179669596,231.793,4.833541720593675
E09000016,Havering,2009,Domestic,503.398619726452,234.127,4.387491168242294
E09000016,Havering,2009,Grand total,1027.2301447470636,234.127,4.387491168242294
E09000016,Havering,2009,Industry and Commercial,260.33750600159124,234.127,4.387491168242294
E09000016,Havering,2009,Transport,263.4940190190205,234.127,4.387491168242294
E09000016,Havering,2010,Domestic,543.6432019911834,236.234,4.712458961920124
E09000016,Havering,2010,Grand total,1113.2430304102386,236.234,4.712458961920124
E09000016,Havering,2010,Industry and Commercial,309.02543124745836,236.234,4.712458961920124
E09000016,Havering,2010,Transport,260.57439717159707,236.234,4.712458961920124
E09000016,Havering,2011,Domestic,470.32537851840334,237.927,4.113921139067832
E09000016,Havering,2011,Grand total,978.8129148549922,237.927,4.113921139067832
E09000016,Havering,2011,Industry and Commercial,251.53874677196643,237.927,4.113921139067832
E09000016,Havering,2011,Transport,256.94878956462236,237.927,4.113921139067832
E09000016,Havering,2012,Domestic,508.33257555077853,239.733,4.339429697519612
E09000016,Havering,2012,Grand total,1040.304499675469,239.733,4.339429697519612
E09000016,Havering,2012,Industry and Commercial,274.41968920739697,239.733,4.339429697519612
E09000016,Havering,2012,Transport,257.5522349172937,239.733,4.339429697519612
E09000016,Havering,2013,Domestic,496.14580534670847,242.08,4.184346760274527
E09000016,Havering,2013,Grand total,1012.9466637272575,242.08,4.184346760274527
E09000016,Havering,2013,Industry and Commercial,263.94926254346734,242.08,4.184346760274527
E09000016,Havering,2013,Transport,252.85159583708162,242.08,4.184346760274527
E09000016,Havering,2014,Domestic,412.9875488021336,245.974,3.613840046278405
E09000016,Havering,2014,Grand total,888.9106915432843,245.974,3.613840046278405
E09000016,Havering,2014,Industry and Commercial,219.16104124289905,245.974,3.613840046278405
E09000016,Havering,2014,Transport,256.7621014982516,245.974,3.613840046278405
E09000017,Hillingdon,2005,Domestic,586.6565718938522,251.43,8.695631500729576
E09000017,Hillingdon,2005,Grand total,2186.342628228437,251.43,8.695631500729576
E09000017,Hillingdon,2005,Industry and Commercial,1055.4146903286983,251.43,8.695631500729576
E09000017,Hillingdon,2005,Transport,544.2713660058866,251.43,8.695631500729576
E09000017,Hillingdon,2006,Domestic,587.5427108379638,254.387,8.586077254776082
E09000017,Hillingdon,2006,Grand total,2184.186434610723,254.387,8.586077254776082
E09000017,Hillingdon,2006,Industry and Commercial,1066.6085091790271,254.387,8.586077254776082
E09000017,Hillingdon,2006,Transport,530.0352145937318,254.387,8.586077254776082
E09000017,Hillingdon,2007,Domestic,571.760282304513,256.981,8.082982089063417
E09000017,Hillingdon,2007,Grand total,2077.172820229606,256.981,8.082982089063417
E09000017,Hillingdon,2007,Industry and Commercial,986.3871899478858,256.981,8.082982089063417
E09000017,Hillingdon,2007,Transport,519.025347977207,256.981,8.082982089063417
E09000017,Hillingdon,2008,Domestic,577.708414575222,261.051,8.382343553939512
E09000017,Hillingdon,2008,Grand total,2188.2191670994634,261.051,8.382343553939512
E09000017,Hillingdon,2008,Industry and Commercial,1110.852343517427,261.051,8.382343553939512
E09000017,Hillingdon,2008,Transport,499.6584090068146,261.051,8.382343553939512
E09000017,Hillingdon,2009,Domestic,521.4627496463215,265.665,7.270822545034051
E09000017,Hillingdon,2009,Grand total,1931.6030714264712,265.665,7.270822545034051
E09000017,Hillingdon,2009,Industry and Commercial,920.1887145313094,265.665,7.270822545034051
E09000017,Hillingdon,2009,Transport,489.9516072488402,265.665,7.270822545034051
E09000017,Hillingdon,2010,Domestic,561.299587636147,269.465,7.2303149589515305
E09000017,Hillingdon,2010,Grand total,1948.316820413874,269.465,7.2303149589515305
E09000017,Hillingdon,2010,Industry and Commercial,905.6905916557715,269.465,7.2303149589515305
E09000017,Hillingdon,2010,Transport,481.32664112195505,269.465,7.2303149589515305
E09000017,Hillingdon,2011,Domestic,490.5154764059574,275.499,6.1356332011254215
E09000017,Hillingdon,2011,Grand total,1690.3608112768527,275.499,6.1356332011254215
E09000017,Hillingdon,2011,Industry and Commercial,729.8399353311194,275.499,6.1356332011254215
E09000017,Hillingdon,2011,Transport,470.0053995397759,275.499,6.1356332011254215
E09000017,Hillingdon,2012,Domestic,531.7359275160435,281.756,6.836235537478177
E09000017,Hillingdon,2012,Grand total,1926.1503800977011,281.756,6.836235537478177
E09000017,Hillingdon,2012,Industry and Commercial,926.6990060407715,281.756,6.836235537478177
E09000017,Hillingdon,2012,Transport,467.7154465408862,281.756,6.836235537478177
E09000017,Hillingdon,2013,Domestic,523.3078586338471,286.808,6.505500799432066
E09000017,Hillingdon,2013,Grand total,1865.829673283512,286.808,6.505500799432066
E09000017,Hillingdon,2013,Industry and Commercial,874.5497807130222,286.808,6.505500799432066
E09000017,Hillingdon,2013,Transport,467.9720339366428,286.808,6.505500799432066
E09000017,Hillingdon,2014,Domestic,436.502947373203,292.69,5.339148668866559
E09000017,Hillingdon,2014,Grand total,1562.7154238905532,292.69,5.339148668866559
E09000017,Hillingdon,2014,Industry and Commercial,659.3090756066252,292.69,5.339148668866559
E09000017,Hillingdon,2014,Transport,466.9034009107251,292.69,5.339148668866559
E09000018,Hounslow,2005,Domestic,491.5832088876521,223.776,6.7820469473266805
E09000018,Hounslow,2005,Grand total,1517.6593376849753,223.776,6.7820469473266805
E09000018,Hounslow,2005,Industry and Commercial,675.2446100943808,223.776,6.7820469473266805
E09000018,Hounslow,2005,Transport,350.83151870294245,223.776,6.7820469473266805
E09000018,Hounslow,2006,Domestic,492.13765760345143,228.126,6.782941755768557
E09000018,Hounslow,2006,Grand total,1547.3653709764578,228.126,6.782941755768557
E09000018,Hounslow,2006,Industry and Commercial,713.4300116383794,228.126,6.782941755768557
E09000018,Hounslow,2006,Transport,341.7977017346269,228.126,6.782941755768557
E09000018,Hounslow,2007,Domestic,483.5522023420781,233.454,6.491831218045488
E09000018,Hounslow,2007,Grand total,1515.5439651775914,233.454,6.491831218045488
E09000018,Hounslow,2007,Industry and Commercial,695.2968169403762,233.454,6.491831218045488
E09000018,Hounslow,2007,Transport,336.69494589513715,233.454,6.491831218045488
E09000018,Hounslow,2008,Domestic,491.08292470375056,237.907,6.129187027838137
E09000018,Hounslow,2008,Grand total,1458.1764982318878,237.907,6.129187027838137
E09000018,Hounslow,2008,Industry and Commercial,648.3315922620305,237.907,6.129187027838137
E09000018,Hounslow,2008,Transport,318.7619812661063,237.907,6.129187027838137
E09000018,Hounslow,2009,Domestic,442.08909863505903,243.366,5.516486961504729
E09000018,Hounslow,2009,Grand total,1342.5253658735598,243.366,5.516486961504729
E09000018,Hounslow,2009,Industry and Commercial,594.5934783059527,243.366,5.516486961504729
E09000018,Hounslow,2009,Transport,305.84278893254833,243.366,5.516486961504729
